id,image_id,filename,city,state,lat,lon,correct_city,quality,confidence,has_landmarks,has_architecture,has_signs,has_nature,has_urban,has_beach,has_people,has_vehicles,has_text,custom_tags,notes,annotated_by,annotated_at,created_at,updated_at
4fc93ce4-c188-4e27-9333-e02948f8e3d3,1865cd73-816e-41bf-94d4-0d6e4c7c7e90,wikimedia_Campeche_Campeche_3_1764046516.jpg,Campeche,Campeche,19.845944,-90.523071,✅,4,95,True,True,True,False,True,False,False,True,True,[],"arquitectura colonial, fachada de color, casa rosa, calle urbana, pavimento de adoquín, perspectiva de calle, soleado, vehículos estacionados, farola antigua, centro histórico, Campeche",Emma,2025-11-25T09:22:08.271043+00:00,2025-11-25T16:41:04.378227+00:00,2025-11-25T16:41:04.378227+00:00
1aa404ef-9d8d-4846-9395-f73d95c08af6,a50bc768-6455-4692-9010-6469d6b668d2,wikimedia_Saltillo_Coahuila_1_1764046204.jpg,Saltillo,Coahuila,25.42654,-100.99551,✅,5,100,True,True,True,False,True,False,False,False,True,[],Primer plano y ángulo ascendente de la fachada superior del Casino de Saltillo. El edificio es de estilo neoclásico/ecléctico con una serie de ventanas arqueadas y columnas. Una inscripción grande en la parte superior indica '1874 CASINO DE SALTILLO 1928'. La toma está parcialmente obstruida por cables eléctricos.,Emma,2025-11-25T09:23:43.751645+00:00,2025-11-25T16:41:04.901159+00:00,2025-11-25T16:41:04.901159+00:00
b77d5565-3e74-4705-b5e7-8f964ccd2c16,619d1b5c-9c71-4447-af27-ac743a1bded7,wikimedia_Colima_Colima_0_1764046702.jpg,Colima,Colima,19.243333,-103.724167,🤔,4,95,True,True,True,False,True,False,False,False,True,[],"Vista frontal de un edificio histórico de dos pisos, con una fila de arcos en la planta baja y balcones en el piso superior rematado por una balustrada. La inscripción parcial en la parte superior indica que es un 'MUSEO REGIONAL'. Hay una señal de tráfico 'ALTO' en el portal.",Emma,2025-11-25T09:24:26.43545+00:00,2025-11-25T16:41:05.169659+00:00,2025-11-25T16:41:05.169659+00:00
4fe76dce-c7e4-4b55-886d-d76b75fc331d,e16bf62c-1485-4d63-b369-81556d6400ab,wikimedia_Acapulco_Guerrero_0_1764046266.jpg,Acapulco,Guerrero,16.853109,-99.823653,🤔,4,90,False,True,True,True,True,False,False,False,False,"['hotel de lujo', 'resort', 'arquitectura en terraza', 'colina', 'paisaje costero', 'vegetación tropical', 'palmeras', 'condominios', 'cielo azul despejado', 'turismo', 'costa del Pacífico']","Vista de una colina cubierta por complejos hoteleros y condominios de lujo, construidos en terrazas escalonadas. El primer plano está dominado por frondosa vegetación tropical, incluyendo grandes palmeras, en un día soleado bajo un cielo azul.",Emma,2025-11-25T09:26:29.365708+00:00,2025-11-25T16:41:05.868339+00:00,2025-11-25T16:41:05.868339+00:00
a561a759-4afe-4874-9270-8b03b0ff13fb,a8b4cb09-f481-4eb8-8e1f-fed67f25a089,wikimedia_Pachuca_Hidalgo_0_1764047039.jpg,Pachuca,Hidalgo,20.10106,-98.756887,✅,5,80,True,True,True,False,True,False,True,False,True,"['estadio moderno', 'arquitectura deportiva', 'techo circular', 'campo de fútbol', 'asientos vacíos', 'arena deportiva', 'infraestructura', 'diseño contemporáneo', 'gradas', 'iluminación cenital']","La entrada de una basílica o iglesia colonial, cubierta por una elaborada y colorida ofrenda o arco hecho con flores, que incluye símbolos religiosos y un letrero. Una gran multitud de personas entra y sale de la iglesia. El texto confirma la ubicación en Pachuca.",Emma,2025-11-25T09:28:29.785945+00:00,2025-11-25T16:41:06.150102+00:00,2025-11-25T16:41:06.150102+00:00
91eb9437-9bc1-4e4b-81db-b7d26a2198c7,8097b354-7f97-48ab-9f44-2c179848f660,wikimedia_Guadalajara_Jalisco_8_1764045697.jpg,Guadalajara,Jalisco,20.659699,-103.349609,✅,4,80,True,True,True,True,True,False,False,True,True,[],"Vista de una estatua de un personaje militar en bronce sobre un pedestal de piedra, situada en una plaza pavimentada. La escena se enmarca por árboles y, en el fondo, por la fachada de un gran edificio de arquitectura moderna con un revestimiento de color verde brillante.",Emma,2025-11-25T09:29:04.767253+00:00,2025-11-25T16:41:06.430166+00:00,2025-11-25T16:41:06.430166+00:00
2e7fe650-b8a1-45f0-ad08-58be83d0d3e0,29e22d0b-2654-4571-89e3-9d2027a975da,wikimedia_Tepic_Nayarit_0_1764046431.jpg,Tepic,Nayarit,21.508458,-104.895691,✅,4,80,True,True,True,True,True,False,True,False,False,"['iglesia', 'arquitectura neogótica', 'torres gemelas', 'fuente ornamental', 'noche', 'iluminación cálida', 'exposición larga', 'chorros de agua', 'plaza pública', 'parque', 'árboles iluminados', 'estatua de animal', 'publicidad de Coca-Cola']","Vista nocturna de una iglesia con altas torres gemelas de estilo neogótico, fuertemente iluminada con luz cálida. Una fuente de varios niveles en primer plano lanza chorros de agua que se ven como columnas de luz. La escena está encuadrada por árboles y farolas encendidas, y se aprecia un toldo de Coca-Cola a la derecha.",Emma,2025-11-25T09:29:58.018369+00:00,2025-11-25T16:41:06.757627+00:00,2025-11-25T16:41:06.757627+00:00
5ba0fb1e-2a71-49d4-8fba-6a5f7a19e879,68f31f09-5b31-4943-a846-a5d984f6f4a5,wikimedia_Puebla_Puebla_3_1764045851.jpg,Puebla,Puebla,19.041296,-98.2062,✅,5,100,True,False,True,True,False,False,False,False,True,"['volcán', 'Popocatépetl', 'Iztaccíhuatl', 'pico nevado', 'nieve', 'fumarola', 'actividad volcánica', 'paisaje de montaña', 'altiplano central', 'bosque de coníferas', 'pastizal', 'cielo azul despejado']","Vista frontal de un gran volcán con el pico cubierto de nieve, con una pequeña fumarola de humo visible en la cima. La base del volcán está cubierta por un denso bosque de pinos, y el primer plano es un campo de pastizales bajo un cielo azul brillante.",Emma,2025-11-25T09:30:51.260633+00:00,2025-11-25T16:41:07.093101+00:00,2025-11-25T16:41:07.093101+00:00
27fe9f58-d15d-48a4-86dc-3257a9ef7529,44a1c13b-db37-4c6a-98bd-dc78edbe92a0,wikimedia_Hermosillo_Sonora_0_1764046180.jpg,Hermosillo,Sonora,29.072967,-110.955919,✅,5,100,False,True,True,True,True,False,True,True,True,"['aeropuerto', 'terminal aérea', 'arquitectura moderna', 'fachada angular', 'letrero', 'Hermosillo', 'Sonora', 'vegetación desértica', 'arbustos', 'cielo azul', 'soleado', 'infraestructura de transporte']",Vista exterior del Aeropuerto Internacional de Hermosillo en un día soleado. La terminal tiene una fachada moderna con grandes ventanales y un elemento arquitectónico angular de color gris. La fachada está pintada de amarillo y blanco. Varias personas entran y salen del edificio.,Emma,2025-11-25T09:34:27.851916+00:00,2025-11-25T16:41:08.175865+00:00,2025-11-25T16:41:08.175865+00:00
9f3a21d6-cfae-4f13-86d7-54803cf892cf,0bedef47-a3e7-442a-b788-36f45f119af0,wikimedia_Villahermosa_Tabasco_0_1764046455.jpg,Villahermosa,Tabasco,17.986889,-92.930279,✅,5,100,False,True,True,True,True,False,False,True,True,"['centro comercial', 'Galerías Tabasco', 'Villahermosa', 'Tabasco', 'edificio amarillo', 'tiendas departamentales', 'Liverpool', 'infraestructura vial', 'glorieta', 'jardinería ornamental', 'palmeras', 'señalización de tráfico', 'clima tropical']","Vista elevada de la entrada a un centro comercial en Villahermosa, Tabasco (Galerías Tabasco). La escena incluye una compleja intersección vial, una glorieta ajardinada con un reloj central, y múltiples letreros que indican direcciones hacia el 'Parque Tabasco' y 'Cárdenas'.",Emma,2025-11-25T09:35:11.354231+00:00,2025-11-25T16:41:08.360972+00:00,2025-11-25T16:41:08.360972+00:00
d9645239-5947-4f2e-a4a7-139848271f91,019c739f-ea4f-4658-8353-e6a1d23b2a1b,wikimedia_Tampico_Tamaulipas_0_1764046832.jpg,Tampico,Tamaulipas,22.233105,-97.861099,🤔,4,80,False,True,True,False,True,False,False,True,True,"['tranvía', 'transporte público antiguo', 'calle urbana', 'época histórica', 'arquitectura de mediados de siglo XX', 'edificios comerciales', 'semáforo', 'señalización de negocios', 'coche antiguo', 'luz del día', 'cableado eléctrico']",Fotografía de época que muestra un tranvía de color amarillo circulando por una calle urbana con comercios. La escena incluye señalización de negocios de mediados del siglo XX y un coche clásico estacionado o circulando. El ambiente es un centro de ciudad bajo luz solar intensa.,Emma,2025-11-25T09:35:44.062616+00:00,2025-11-25T16:41:08.627694+00:00,2025-11-25T16:41:08.627694+00:00
2d562b0d-b760-416c-af4d-1fb1be023548,836f38c9-7573-41d6-bff8-551aefe10040,wikimedia_Veracruz_Veracruz_0_1764046227.jpg,Veracruz,Veracruz,19.173773,-96.134224,✅,5,100,True,True,True,False,True,False,True,False,True,"['Faro Venustiano Carranza', 'Veracruz', 'arquitectura neoclásica', 'torre del reloj', 'puerto', 'monumento', 'estatua de bronce', 'plaza pública', 'bandera mexicana', 'personas sentadas', 'turismo', 'edificio histórico']","Vista frontal y simétrica del Faro Venustiano Carranza en Veracruz, con su característica torre del reloj y fachada de color blanco y rosa. Una estatua de un personaje histórico (Venustiano Carranza) está en el primer plano. Se ven varias personas sentadas y de pie en la plaza.",Emma,2025-11-25T09:36:31.047948+00:00,2025-11-25T16:41:08.902148+00:00,2025-11-25T16:41:08.902148+00:00
02321ee3-97eb-48c1-80c6-bc9ff0e1d347,9b863f30-67a2-4e4d-af9e-ab36c08285e5,wikimedia_Zacatecas_Zacatecas_0_1764047613.jpg,Zacatecas,Zacatecas,22.77076,-102.58323,✅,5,100,True,True,False,True,True,False,False,False,False,"['fotografía histórica', 'blanco y negro', 'sepia', 'Catedral de Zacatecas', 'arquitectura barroca', 'churrigueresco', 'fachada ornamental', 'torres gemelas', 'cúpula', 'centro histórico', 'paisaje urbano en colina', 'densidad habitacional']","Fotografía antigua (monocromática) de la fachada de la Catedral de Zacatecas, con sus dos torres y la portada central de estilo barroco exuberante. El fondo muestra las casas del centro histórico densamente construidas sobre una colina árida.",Emma,2025-11-25T09:37:19.656458+00:00,2025-11-25T16:41:09.164491+00:00,2025-11-25T16:41:09.164491+00:00
bff04304-5406-4504-8f62-774df4c8e59c,6c5bbdd9-0723-4102-b917-1d407c45d92f,wikimedia_Aguascalientes_Aguascalientes_3_1764046134.jpg,Aguascalientes,Aguascalientes,21.885256,-102.291567,✅,5,100,True,True,True,True,True,False,True,False,True,"['bandera mexicana', 'Catedral de Aguascalientes', 'arquitectura barroca', 'cantera rosa', 'plaza pública', 'atrio', 'monumento religioso', 'torres gemelas', 'cielo azul', 'soleado', 'centro histórico', 'Aguascalientes']","Vista de la Catedral Basílica de la Asunción de María Santísima en Aguascalientes, con su fachada de cantera y torres gemelas. La bandera mexicana ondea prominentemente en primer plano, dominando la escena. La imagen captura la plaza central con peatones bajo un cielo intensamente azul.",Emma,2025-11-25T09:38:43.306368+00:00,2025-11-25T16:41:09.438953+00:00,2025-11-25T16:41:09.438953+00:00
a804f290-b56a-492e-9ce6-b89b0fe02596,5f8580e4-6691-4cef-94bd-ee77c8b15eb2,wikimedia_Aguascalientes_Aguascalientes_4_1764046136.jpg,Aguascalientes,Aguascalientes,21.885256,-102.291567,✅,4,95,True,True,False,True,True,False,False,False,False,"['calle urbana', 'ángulo contrapicado', 'poste de luz', 'cableado eléctrico', 'árboles', 'arquitectura colonial', 'farola antigua', 'centro histórico', 'cielo azul con nubes']","Vista en contrapicado de una calle urbana con edificios coloniales. Un poste de luz vertical domina el centro, con múltiples cables eléctricos cruzando el cielo. La escena incluye árboles que enmarcan parcialmente la toma y una farola de estilo antiguo a la izquierda.",Emma,2025-11-25T10:37:35.654284+00:00,2025-11-25T16:41:09.706693+00:00,2025-11-25T16:41:09.706693+00:00
61c290a5-cdeb-42d2-bdd3-0fc4dbc54dbb,,pexels_Ciudad de México_CDMX_3_1764045679.jpg,Ciudad de México,CDMX,19.432608,-99.133209,✅,4,95,False,True,False,True,True,False,True,False,True,"['manifestación', 'protesta', 'marcha', 'mujeres', 'feminismo', 'morado', 'letrero', 'activismo', 'gente', 'multitud', 'urbano', 'CDMX']","Una toma de una manifestación o marcha, con un grupo de mujeres vistiendo ropa morada. El letrero visible lleva un mensaje de protesta. El evento se desarrolla en un contexto urbano, con árboles y edificios altos visibles al fondo.",Emma,2025-11-25T07:30:59.795657+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
4cf676ba-5406-4591-b140-5e3167ad4e9c,,pexels_Ciudad de México_CDMX_2_1764045678.jpg,Ciudad de México,CDMX,19.432608,-99.133209,🤔,3,95,False,True,True,False,True,False,False,False,True,"['hotel', 'arquitectura moderna', 'fachada de piedra', 'ventanas', 'edificio de oficinas', 'urbano', 'CDMX', 'letrero']",Primer plano de un edificio hotelero o de oficinas de arquitectura moderna con fachada de bloques de piedra. La toma se centra en la repetición de las ventanas cuadradas. El logo de 'One' es visible en la esquina inferior izquierda.,Emma,2025-11-25T07:35:55.454164+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
53ce1faf-7a64-4d12-ae88-eca2e8e8080a,58e86ea5-1dad-4f37-9763-b448a7177aa9,wikimedia_Aguascalientes_Aguascalientes_13_1764046150.jpg,Aguascalientes,Aguascalientes,21.885256,-102.291567,🤔,4,95,True,True,False,True,True,False,False,True,True,"['iglesia moderna', 'arquitectura religiosa contemporánea', 'campanario exento', 'torre de campanas abierta', 'fachada de azulejos', 'estructura de hormigón', 'cruz', 'árboles podados', 'toparios', 'reja blanca', 'calle urbana', 'cables eléctricos', 'cielo con nubes', 'coche blanco']","Vista a nivel de calle de una iglesia católica de estilo moderno. Destaca su campanario separado, una estructura abierta de columnas de hormigón con varios niveles de campanas. La fachada principal tiene un acabado de azulejos rosados/rojizos y una figura central. La escena incluye árboles ornamentales bien podados y cables eléctricos urbanos.",Emma,2025-11-25T11:18:11.1498+00:00,2025-11-25T16:41:09.966509+00:00,2025-11-25T16:41:09.966509+00:00
81c039f8-1fda-421a-82db-1f9d7bb705b5,9ed20321-93ae-41ad-af4e-39f398412e3b,wikimedia_Campeche_Campeche_4_1764046518.jpg,Campeche,Campeche,19.845944,-90.523071,✅,4,95,False,True,False,False,True,False,False,False,False,"['arquitectura colonial', 'fachadas coloridas', 'casas históricas', 'calle empedrada', 'adoquín', 'herrería', 'rejas de hierro', 'balcones', 'perspectiva urbana', 'luz cálida', 'atardecer', 'sombras largas', 'centro histórico', 'Campeche']",Vista en perspectiva de una calle tranquila en un centro histórico. Las casas adosadas presentan una variedad de colores vibrantes en sus fachadas y cuentan con altas ventanas protegidas por rejas de hierro forjado. La luz cálida del sol bajo proyecta sombras largas sobre el pavimento de adoquín.,Emma,2025-11-25T11:21:44.953888+00:00,2025-11-25T16:41:10.797631+00:00,2025-11-25T16:41:10.797631+00:00
92bcfe3a-051c-4890-a5fd-5b958805ef88,3f815e6f-4219-43d8-8d23-43e8a2a0eac5,wikimedia_Saltillo_Coahuila_2_1764046206.jpg,Saltillo,Coahuila,25.42654,-100.99551,✅,5,100,True,True,False,False,False,False,False,False,False,"['Catedral de Saltillo', 'arquitectura religiosa', 'barroco', 'churrigueresco', 'fachada ornamental', 'torres de iglesia', 'cantera', 'piedra tallada', 'columnas salomónicas', 'ángulo contrapicado', 'cielo nublado', 'Coahuila']","Vista en ángulo contrapicado de la fachada de la Catedral de Saltillo. Destaca la rica ornamentación de estilo barroco churrigueresco en la portada central y la torre derecha, esculpidas en piedra, contrastando con la torre izquierda de estilo más sobrio y acabado liso.",Emma,2025-11-25T11:25:04.691188+00:00,2025-11-25T16:41:11.591686+00:00,2025-11-25T16:41:11.591686+00:00
107b569f-035f-40ec-baef-ebc55b145d2b,d94c7818-c720-48e9-a533-edeff38c886c,wikimedia_Colima_Colima_3_1764046707.jpg,Colima,Colima,19.243333,-103.724167,✅,5,100,True,True,True,True,True,False,False,True,True,"['noche', 'centro histórico', 'Palacio de Gobierno', 'torre del reloj', 'Museo Regional de Historia', 'arquitectura colonial', 'arcos', 'portales', 'iluminación cálida', 'calle Reforma', 'vehículos estacionados', 'Colima']","Vista nocturna elevada de la calle Reforma en el centro de Colima. A la izquierda se impone el Palacio de Gobierno con su torre del reloj iluminada. A la derecha, el edificio del Museo Regional presenta una arcada iluminada. Varios vehículos están estacionados a lo largo de la calle.",Emma,2025-11-25T11:29:17.051065+00:00,2025-11-25T16:41:11.77052+00:00,2025-11-25T16:41:11.77052+00:00
e82eff32-9eb8-4d6c-914b-5e66df9f6c54,,wikimedia_Ciudad de México_CDMX_1_1764045645.jpg,Ciudad de México,CDMX,19.432608,-99.133209,✅,3,90,False,True,False,False,True,False,False,True,False,"['arquitectura moderna', 'edificios altos', 'ciudad', 'paisaje urbano', 'calles', 'cielo']","La imagen muestra una vista panorámica de la Ciudad de México, destacando su arquitectura moderna y un entorno urbano con calles y edificios altos. Se aprecian detalles de la vida citadina.",Emma,2025-11-25T07:06:02.623754+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
cc5fa3fc-42db-407d-a0b7-179a74b7cf4a,,wikimedia_Ciudad de México_CDMX_7_1764045658.jpg,Ciudad de México,CDMX,19.432608,-99.133209,✅,3,90,False,True,False,False,True,False,False,False,False,"['arquitectura moderna', 'edificios altos', 'ciudad', 'paisaje urbano', 'fachadas', 'rascacielos']","La imagen muestra un primer plano de varios edificios modernos y altos en un entorno urbano, destacando sus fachadas y el contraste de sus diseños.",Emma,2025-11-25T07:07:47.772169+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
25351eac-0964-4b49-9481-d5ef45ab29f1,,wikimedia_Ciudad de México_CDMX_2_1764045647.jpg,Ciudad de México,CDMX,19.432608,-99.133209,✅,3,85,False,True,False,False,False,False,False,False,False,"['biblioteca', 'libros', 'estanterías', 'arquitectura interior', 'profundidad', 'perspectiva', 'pabellón']","La imagen muestra un largo pasillo entre estanterías de libros, creando una fuerte sensación de profundidad y perspectiva. Es una vista interior de una biblioteca o archivo grande.",Emma,2025-11-25T07:16:32.692669+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
ffaad1ca-343b-4977-bb1c-8d7d750f7398,,wikimedia_Mexicali_Baja_California_0_1764046979.jpg,Mexicali,Baja California,32.624538,-115.452263,✅,3,80,False,False,False,False,False,False,False,False,False,"['pérgola china', 'quiosco', 'pagoda', 'arquitectura oriental', 'techo de tejas', 'palmeras', 'parque urbano', 'reja', 'cerca', 'vehículos', 'camioneta', 'calle', 'postes de electricidad', 'cielo parcialmente nublado', 'zona comercial']",,Orbe,2025-11-27T05:47:02.642989+00:00,2025-11-27T05:47:02.725975+00:00,2025-11-27T05:47:02.725975+00:00
3a914f3b-ee71-426d-ba4b-1779b72452a1,,wikimedia_Mexicali_Baja_California_10_1764047007.jpg,Mexicali,Baja California,32.624538,-115.452263,🤔,3,80,False,False,False,False,False,False,False,False,False,"['graffiti', 'arte callejero', 'muro blanco', 'pared de ladrillos', 'texto', 'frase', 'Más Amor Por Favor', 'mensaje', 'basura', 'suciedad', 'suelo', 'torre de comunicación', 'antena', 'cielo nublado', 'urbano', 'ladrillo pintado']",,Orbe,2025-11-27T05:47:20.288923+00:00,2025-11-27T05:47:20.377292+00:00,2025-11-27T05:47:20.377292+00:00
89756b2a-cbfc-4f9d-8449-febc034b70af,,wikimedia_Tecate_Baja_California_1_1764047018.jpg,Tecate,Baja California,32.568889,-116.636111,🤔,3,80,False,False,False,False,True,False,False,True,False,"['carretera', 'calle', 'arco de entrada', 'arco', 'bienvenida', 'vehículo', 'automóvil', 'ciudad', 'pueblo', 'desarrollo urbano', 'viviendas', 'colinas áridas', 'matorral', 'paisaje desértico', 'montañas rocosas', 'cielo azul', 'soleado', 'señal de tráfico']",,Orbe,2025-11-27T05:48:25.109813+00:00,2025-11-27T05:48:25.176194+00:00,2025-11-27T05:48:25.176194+00:00
33168705-2e51-4fac-86c2-a409515f4fd0,,wikimedia_Tecate_Baja_California_0_1764047017.jpg,Tecate,Baja California,32.568889,-116.636111,✅,2,80,False,False,False,True,False,False,False,False,False,"['paisaje', 'vista panorámica', 'colinas áridas', 'montañas', 'matorral', 'vegetación baja', 'desierto', 'semidesierto', 'cielo azul', 'nubes', 'rocas', 'camino', 'postes', 'naturaleza', 'soleado', 'terreno accidentado']",,Orbe,2025-11-27T05:48:43.052244+00:00,2025-11-27T05:48:43.124152+00:00,2025-11-27T05:48:43.124152+00:00
3af4e6ac-b8a7-455d-91a4-1ad328fd93b8,,pexels_Tecate_Baja_California_1_1764047037.jpg,Tecate,Baja California,32.568889,-116.636111,✅,3,80,False,True,False,True,False,False,True,False,False,"['fotografía en blanco y negro', 'monocromático', 'dos mujeres', 'personas caminando', 'edificio', 'arquitectura estilo misión', 'techo de tejas', 'campo abierto', 'tierra', 'senderismo', 'mochilas', 'gorras', 'árbol', 'siluetas', 'montañas', 'luz brillante']",,Orbe,2025-11-27T05:50:23.005841+00:00,2025-11-27T05:50:23.0765+00:00,2025-11-27T05:50:23.0765+00:00
08af29c1-14a3-4a7f-b5e9-ad7ca8af99df,,wikimedia_Tecate_Baja_California_8_1764047026.jpg,Tecate,Baja California,32.568889,-116.636111,✅,3,80,False,True,False,True,True,False,False,False,False,"['vista aérea', 'parque industrial', 'naves industriales', 'almacenes', 'bodegas', 'logística', 'distribución', 'desarrollo industrial', 'zona industrial', 'montañas', 'paisaje desértico', 'cielo nublado', 'carreteras', 'estacionamiento', 'entorno natural', 'infraestructura']",,Orbe,2025-11-27T05:51:03.651351+00:00,2025-11-27T05:51:03.731603+00:00,2025-11-27T05:51:03.731603+00:00
c7baa3d8-5350-4c0e-a175-9c93fe0d50e6,,pexels_Ciudad de México_CDMX_4_1764045680.jpg,Ciudad de México,CDMX,19.432608,-99.133209,🤔,2,85,True,True,False,False,True,False,True,False,False,"['retrato', 'mujer', 'noche', 'iluminación', 'luces de hadas', 'edificio histórico', 'arquitectura clásica', 'fotografía', 'retrato urbano']","Retrato de una mujer en primer plano de noche. Sostiene luces de hadas que proporcionan el foco y la iluminación principal. El fondo desenfocado muestra un gran edificio con arquitectura de estilo clásico, fuertemente iluminado, sugiriendo una localización en el centro de una ciudad grande.",Emma,2025-11-25T07:41:17.608259+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
fd701ad2-eeab-4ec8-9dc7-9a63812debfb,,wikimedia_Monterrey_Nuevo León_1_1764045716.jpg,Monterrey,Nuevo León,25.686613,-100.316116,✅,5,100,True,True,False,True,True,False,True,True,False,"['catedral', 'arquitectura barroca', 'neoclásico', 'iglesia', 'torre de campanario', 'fachada monumental', 'plaza pública', 'parque', 'árboles', 'cielo azul', 'soleado', 'peatones', 'personas sentadas', 'mobiliario urbano', 'carros estacionados']","Toma de la Catedral Metropolitana de Monterrey vista desde un parque adyacente. La imagen captura la alta torre y la fachada de color claro, con personas disfrutando de la sombra de los árboles en el primer plano. Hay tráfico estacionado en la calle frente a la iglesia",Emma,2025-11-25T07:48:49.959651+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
765bd1df-1e13-479c-aa1d-4b5a4c83355c,,wikimedia_Monterrey_Nuevo León_11_1764045836.jpg,Monterrey,Nuevo León,25.686613,-100.316116,✅,4,90,False,True,False,True,True,False,False,False,False,"['imagen satelital', 'vista aérea', 'geografía', 'cadena montañosa', 'Cordillera de los Andes', 'Cordillera de la Costa', 'valle', 'cuenca urbana', 'ciudad', 'mancha urbana', 'tejido urbano', 'patrones de calles', 'densidad poblacional', 'vegetación densa', 'área verde', 'área agrícola', 'deforestación']","Imagen de satélite que muestra una gran metrópolis central, caracterizada por un patrón de calles que se irradia. La ciudad está situada en un valle o cuenca rodeada por dos grandes cadenas montañosas con relieves marcados y vegetación densa. El contraste entre la mancha urbana densa (gris/púrpura) y la vegetación natural (verde) es muy fuerte.",Emma,2025-11-25T07:50:20.54344+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
8c4021ba-8bce-4182-ace9-6310f063df24,,pexels_Monterrey_Nuevo León_1_1764045842.jpg,Monterrey,Nuevo León,25.686613,-100.316116,✅,4,90,False,False,False,True,False,False,True,False,False,"['retrato de quinceañera', 'vestido de gala', 'vestido rosa', 'mujer joven', 'montaña', 'Sierra Madre Oriental', 'paisaje rocoso', 'piedra caliza', 'grava', 'río seco', 'vegetación de montaña', 'cielo azul', 'soleado', 'México']","Retrato en cuerpo completo de una joven con un gran vestido de quinceañera de color rosa intenso, posando sobre un lecho de grava de río seco. El fondo está dominado por una montaña imponente, con una formación rocosa escarpada y vertical, característica de la Sierra Madre",Emma,2025-11-25T07:51:06.73901+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
a1e1e4b3-596a-42fa-a946-1b35ace6fcd1,,pexels_Monterrey_Nuevo León_3_1764045844.jpg,Monterrey,Nuevo León,25.686613,-100.316116,✅,5,90,True,True,False,True,True,False,True,False,False,"['estadio de fútbol', 'deporte', 'fútbol mexicano', 'Liga MX', 'Monterrey', 'Cerro de la Silla', 'arquitectura moderna', 'césped', 'campo de juego', 'tribunas', 'público', 'aficionados', 'multitud', 'iluminación artificial', 'panorama montañoso']","Vista interior del Estadio BBVA en Monterrey durante un partido de fútbol, mostrando las tribunas llenas de aficionados. El icónico Cerro de la Silla enmarca la escena, visible a través de la abertura en el techo del estadio. El campo de césped está bien iluminado",Emma,2025-11-25T07:51:40.943489+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
5394823b-f0f4-4159-bf14-a56c32564195,,wikimedia_Monterrey_Nuevo León_0_1764045715.jpg,Monterrey,Nuevo León,25.686613,-100.316116,✅,5,100,False,True,True,True,True,False,True,True,True,"['aeropuerto', 'terminal aérea', 'arquitectura moderna', 'letrero luminoso', 'noche', 'palmeras', 'alumbrado público', 'estacionamiento', 'zona de llegada', 'OMA', 'Nuevo León', 'señalización de discapacidad', 'México']","Vista nocturna del exterior de la terminal del Aeropuerto Internacional de Monterrey. El edificio de arquitectura moderna y angular está iluminado, con el nombre del aeropuerto visible en la fachada. La escena incluye palmeras y señales de tráfico en primer plano.",Emma,2025-11-25T07:59:40.078705+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
190d3420-56cf-4751-bcfe-3d7a2435aace,,wikimedia_Monterrey_Nuevo León_8_1764045832.jpg,Monterrey,Nuevo León,25.686613,-100.316116,🤔,4,90,True,True,False,True,True,False,True,False,False,"['evento masivo', 'concierto', 'manifestación', 'orgullo LGBT', 'bandera arcoíris', 'noche', 'plaza pública', 'escenario', 'arquitectura colonial', 'torre de iglesia', 'cruz iluminada', 'multitud', 'gente', 'pavimento de adoquín', 'festival']","Vista nocturna de una plaza pública repleta de gente, posiblemente durante un evento cultural o de celebración (dado el uso de la bandera arcoíris). Un escenario temporal está montado al centro, y al fondo se distingue la torre de una iglesia con una cruz iluminada, sobre un pavimento de adoquín",Emma,2025-11-25T08:00:23.128095+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
9868725c-5371-4be0-8c30-4ac2a0a2517e,,wikimedia_Monterrey_Nuevo León_12_1764045837.jpg,Monterrey,Nuevo León,25.686613,-100.316116,🤔,2,95,False,True,False,False,False,False,False,False,False,"['grabado en vidrio', 'ángel', 'figura religiosa', 'arte decorativo', 'puerta de madera', 'arquitectura interior', 'diseño de interiores', 'arcos', 'columna', 'espejo/reflejo', 'trompeta']","Primer plano de un panel de vidrio o ventana con la figura de un ángel tocando una trompeta grabado en ácido (esmerilado). El vidrio está enmarcado por un arco de madera. El fondo borroso, visible a través del vidrio, muestra un patio interior con arquitectura de arcos y columnas.",Emma,2025-11-25T08:00:56.801271+00:00,2025-11-27T04:25:17.446192+00:00,2025-11-27T04:25:17.446192+00:00
